"_type","id_vea","name","oferta","parents","price","unit_price"
"VeaArticle","224027","CHOCLO INCA AMARILLO ENTERO LATA 350 G","","Menú,Almacén,Conservas,C. de Vegetales,Choclos","$14.27","$40.77 x Kg"
"VeaArticle","413205","CHOCLO LA CAMPAGNOLA X240GR-ENTERO-AMARILLO-LAT-GR.-240","","Menú,Almacén,Conservas,C. de Vegetales,Choclos","$21.48","$89.5 x Kg"
"VeaArticle","413224","CHOCLO NOEL AMARILLO X320GR-ENTERO-LAT-GR.-320","","Menú,Almacén,Conservas,C. de Vegetales,Choclos","$22.75","$75.83 x Kg"
"VeaArticle","386952","GRANOS CHOCLO AMARILLO CREMOSO-BSA-GR.-350","","Menú,Almacén,Conservas,C. de Vegetales,Choclos","$19.49","$55.69 x Kg"
"VeaArticle","290744","CHAMP CARACAS ENT LATA","","Menú,Almacén,Conservas,C. de Vegetales,Champignones","$30.45","$165.49 x Kg"
"VeaArticle","89117","CHAMPIGNON CARACAS ENTEROS LATA 385 GR.","","Menú,Almacén,Conservas,C. de Vegetales,Champignones","$54.99","$137.48 x Kg"
"VeaArticle","243930","CHAMPIGNÓN JANDAIA LATA 400 GR","","Menú,Almacén,Conservas,C. de Vegetales,Champignones","$52.49","$131.22 x Kg"
"VeaArticle","473678","CHAMPIGNONES CUMANA-LAMINADA-LAT-GR.-400","","Menú,Almacén,Conservas,C. de Vegetales,Champignones","$49.10","$122.75 x Kg"
"VeaArticle","473677","CHAMPIGNONES CUMANA-LAT-GR.-400","","Menú,Almacén,Conservas,C. de Vegetales,Champignones","$63.15","$157.88 x Kg"
"VeaArticle","413206","ARVEJAS ARCOR X320GR-VERDES-LAT-GR.-320","","Menú,Almacén,Conservas,C. de Vegetales,Arvejas","$18.79","$58.72 x Kg"
"VeaArticle","460986","ARVEJAS CANALE-BRK-GR.-340","","Menú,Almacén,Conservas,C. de Vegetales,Arvejas","$13.39","$39.38 x Kg"
"VeaArticle","413204","ARVEJAS LA CAMPAGNOLA X320GR-FRESCAS-LAT-GR.-320","","Menú,Almacén,Conservas,C. de Vegetales,Arvejas","$21.89","$68.41 x Kg"
"VeaArticle","413208","ARVEJAS LA CAMPAGNOLA X320GR-SECAS REMOJADAS-LAT-GR.-320","","Menú,Almacén,Conservas,C. de Vegetales,Arvejas","$13.15","$41.09 x Kg"
"VeaArticle","386948","ARVEJAS SECAS REMOJADAS-BSA-GR.-350","","Menú,Almacén,Conservas,C. de Vegetales,Arvejas","$11.15","$31.86 x Kg"
"VeaArticle","38301","SALSA ALICANTE EN POLVO BLANCA SOBRE X 1 UN.","","Menú,Almacén,Conservas,C. de Tomate,Salsas Deshidratadas","$11.95","$29.88 x 100 Gr"
"VeaArticle","449215","SALSA KNORR EN POLVO-DESHIDRATADA-4 QUESOS-SOB-GR.-35","","Menú,Almacén,Conservas,C. de Tomate,Salsas Deshidratadas","$26.29","$75.11 x 100 Gr"
"VeaArticle","450593","KNORR SALSA LISTAS REGULAR DOYPACK PIZZA 200GRS","","Menú,Almacén,Conservas,C. de Tomate,Salsas de Tomate","$12.99","$64.95 x Kg"
"VeaArticle","450600","KNORR SALSA LISTAS REGULAR DOYPACK SCARPARO 340GRS","","Menú,Almacén,Conservas,C. de Tomate,Salsas de Tomate","$19.06","$56.06 x Kg"
"VeaArticle","189055","SALSA ALCO FILETO LATA 350 G","","Menú,Almacén,Conservas,C. de Tomate,Salsas de Tomate","$13.89","$39.69 x Kg"
"VeaArticle","189057","SALSA ALCO PORTUGUESA 350 G","","Menú,Almacén,Conservas,C. de Tomate,Salsas de Tomate","$13.89","$39.69 x Kg"
"VeaArticle","410344","SALSA ARCOR FILETTO X340GR-DOY-GR.-340","","Menú,Almacén,Conservas,C. de Tomate,Salsas de Tomate","$15.44","$45.41 x Kg"
"VeaArticle","410348","SALSA ARCOR PIZZA X340GR-DOY-GR.-340","","Menú,Almacén,Conservas,C. de Tomate,Salsas de Tomate","$15.44","$45.41 x Kg"
"VeaArticle","410345","SALSA ARCOR X340GR-ITALIANA AL VERDEO-DOY-GR.-340","","Menú,Almacén,Conservas,C. de Tomate,Salsas de Tomate","$15.44","$45.41 x Kg"
"VeaArticle","410347","SALSA ARCOR X340GR-TUCO-DOY-GR.-340","","Menú,Almacén,Conservas,C. de Tomate,Salsas de Tomate","$15.44","$45.41 x Kg"
"VeaArticle","1981","SALSA CANALE PIZZA LATA 350 G","","Menú,Almacén,Conservas,C. de Tomate,Salsas de Tomate","$15.00","$42.86 x Kg"
"VeaArticle","391056","SALSA FILETTO C/ABREFÁCIL VEA-EN LATA CHICA-LAT-GR.-350","","Menú,Almacén,Conservas,C. de Tomate,Salsas de Tomate","$15.15","$43.29 x Kg"
"VeaArticle","459515","SALSA FILETTO VEA DOY PACK-DOY-GR.-340","","Menú,Almacén,Conservas,C. de Tomate,Salsas de Tomate","$15.49","$45.56 x Kg"
"VeaArticle","224848","SALSA MOLTO PORTUGUESA BRICK 360 G","","Menú,Almacén,Conservas,C. de Tomate,Salsas de Tomate","$15.00","$41.67 x Kg"
"VeaArticle","387792","SALSA NAPOLITANA C/ABREFÁCIL VEA-LAT-GR.-350","","Menú,Almacén,Conservas,C. de Tomate,Salsas de Tomate","$16.00","$45.71 x Kg"
"VeaArticle","459516","SALSA PARA PIZZA VEA DOY PACK-DOY-GR.-340","","Menú,Almacén,Conservas,C. de Tomate,Salsas de Tomate","$15.49","$45.56 x Kg"
"VeaArticle","387879","SALSA PIZZA C/ABREFÁCIL VEA-LAT-GR.-350","","Menú,Almacén,Conservas,C. de Tomate,Salsas de Tomate","$15.15","$43.29 x Kg"
"VeaArticle","466533","SALSA PIZZA-FCO-GR.-350","","Menú,Almacén,Conservas,C. de Tomate,Salsas de Tomate","$29.75","$85 x Kg"
"VeaArticle","387789","SALSA POMAROLA C/ABREFÁCIL VEA-LAT-GR.-350","","Menú,Almacén,Conservas,C. de Tomate,Salsas de Tomate","$15.15","$43.29 x Kg"
"VeaArticle","387791","SALSA POMAROLA C/ABREFÁCIL-LAT-GR.-350","","Menú,Almacén,Conservas,C. de Tomate,Salsas de Tomate","$16.00","$45.71 x Kg"
"VeaArticle","404518","SALSA SALSATI AJO Y CEBOLLA DOYPACK 340GRS-DOY-GR.-340","","Menú,Almacén,Conservas,C. de Tomate,Salsas de Tomate","$15.25","$44.85 x Kg"
"VeaArticle","451917","TOMATE CUBETEADO LA CAMPAGNOLA X400GR-PAQ-GR.-400","","Menú,Almacén,Conservas,C. de Tomate,Tomates Perita","$19.69","$49.22 x Kg"
"VeaArticle","65994","TOMATE LA CAMPAGNOLA SALSATI CUBETEADO LATA 400 G","","Menú,Almacén,Conservas,C. de Tomate,Tomates Perita","$22.65","$94.38 x Kg"
"VeaArticle","239083","TOMATE PERITA ARCOR LATA 400 G","","Menú,Almacén,Conservas,C. de Tomate,Tomates Perita","$16.29","$67.88 x Kg"
"VeaArticle","231091","TOMATE PERITA CANALE ENTERO PELADO LATA X 400 GR","","Menú,Almacén,Conservas,C. de Tomate,Tomates Perita","$17.75","$73.96 x Kg"
"VeaArticle","221287","TOMATE PERITA MOLTO ENTERO LATA 400 G","","Menú,Almacén,Conservas,C. de Tomate,Tomates Perita","$17.29","$43.22 x Kg"
"VeaArticle","387784","TOMATES PELADOS PERITAS ENTEROS VEA-LAT-GR.-400","","Menú,Almacén,Conservas,C. de Tomate,Tomates Perita","$16.15","$40.38 x Kg"
"VeaArticle","1911","PULPA DE TOMATE MOLTO X 520 GR.","","Menú,Almacén,Conservas,C. de Tomate,Puré y Pulpa","$14.25","$27.40 x Kg"
"VeaArticle","253083","PULPA DE TOMATE SALSATI BRIK 520 G","","Menú,Almacén,Conservas,C. de Tomate,Puré y Pulpa","$11.89","$22.87 x Kg"
"VeaArticle","1904","PURE DE TOMATE ARCOR BRICK 520 G","","Menú,Almacén,Conservas,C. de Tomate,Puré y Pulpa","$13.89","$26.71 x Kg"
"VeaArticle","1894","PURE DE TOMATE LA CAMPAGNOLA BRICK 520 GR.","","Menú,Almacén,Conservas,C. de Tomate,Puré y Pulpa","$14.99","$28.83 x Kg"
"VeaArticle","253081","PURE DE TOMATE SALSATI BRICK 520 G","","Menú,Almacén,Conservas,C. de Tomate,Puré y Pulpa","$14.78","$28.42 x Kg"
"VeaArticle","460879","PURÉ DE TOMATES VEA-BRK-GR.-520","","Menú,Almacén,Conservas,C. de Tomate,Puré y Pulpa","$13.65","$26.25 x Kg"
"VeaArticle","460803","SALSA FILETTO LA SALTEÑA-FCO-GR.-350","","Menú,Almacén,Conservas,C. de Tomate,Puré y Pulpa","$28.39","$81.11 x Kg"
"VeaArticle","460804","SALSA NAPOLITANA LA SALTEÑA-FCO-GR.-350","","Menú,Almacén,Conservas,C. de Tomate,Puré y Pulpa","$28.39","$81.11 x Kg"
"VeaArticle","210350","TOMATE TRITURADO VEA X 950 CC BOT 950 CC.","","Menú,Almacén,Conservas,C. de Tomate,Puré y Pulpa","$30.99","$32.62 x Lt"
"VeaArticle","39766","TRIGO EGRANNY CANDEAL PELADO BOLSA 500 G","","Menú,Almacén,Legumbres,Otras Legumbres","$10.55","$21.1 x Kg"
"VeaArticle","233820","POROTO EGRAN X 500 GR","","Menú,Almacén,Legumbres,Porotos","$26.39","$52.78 x Kg"
"VeaArticle","233817","POROTO EGRAN X 500 GR","","Menú,Almacén,Legumbres,Porotos","$22.29","$44.58 x Kg"
"VeaArticle","34924","POROTO EGRANNY ALUBIA BOLSA 500 G","","Menú,Almacén,Legumbres,Porotos","$22.39","$44.78 x Kg"
"VeaArticle","34956","POROTO EGRANNY BOLITA BOLSA 500 G","","Menú,Almacén,Legumbres,Porotos","$16.69","$33.38 x Kg"
"VeaArticle","34971","POROTO EGRANNY SOJA BOLSA 500 G","","Menú,Almacén,Legumbres,Porotos","$9.29","$18.58 x Kg"
"VeaArticle","430469","POROTOS ALUBIA VEA-BSA-GR.-500","","Menú,Almacén,Legumbres,Porotos","$22.99","$45.98 x Kg"
"VeaArticle","253093","POROTOS MISTER FOOD ALUBIA PAQ 500 G","","Menú,Almacén,Legumbres,Porotos","$23.19","$46.38 x Kg"
"VeaArticle","253094","POROTOS MISTER FOOD DE SOJA PAQ 500 G","","Menú,Almacén,Legumbres,Porotos","$11.69","$23.38 x Kg"
"VeaArticle","31089","MAIZ EGRANNY BLANCO PELADO BOLSA 500 G","","Menú,Almacén,Legumbres,Maíz","$14.99","$29.98 x Kg"
"VeaArticle","127737","MAIZ EGRANNY BLANCO PELADO PAQUETE 1 KG","","Menú,Almacén,Legumbres,Maíz","$29.65","$29.65 x Kg"
"VeaArticle","253097","MAIZ MISTER FOOD COLOR BLANCO PAQUETE 500 G","","Menú,Almacén,Legumbres,Maíz","$21.45","$42.9 x Kg"
"VeaArticle","375458","MAÍZ MISTER FOOD X400GR-BLANCO-PAQ-GR.-400","","Menú,Almacén,Legumbres,Maíz","$14.09","$35.22 x Kg"
"VeaArticle","375459","MAÍZ MISTER FOOD X400GR-PISCINGALLO-PAQ-GR.-400","","Menú,Almacén,Legumbres,Maíz","$11.19","$27.98 x Kg"
"VeaArticle","430467","MAÍZ PELADO BLANCO VEA-BSA-GR.-500","","Menú,Almacén,Legumbres,Maíz","$14.49","$28.98 x Kg"
"VeaArticle","462427","LENTEJAS EGRAN-PAQ-GR.-400","","Menú,Almacén,Legumbres,Lentejas","$21.69","$54.22 x Kg"
"VeaArticle","253096","LENTEJAS MISTER FOOD PAQUETE 500 G","","Menú,Almacén,Legumbres,Lentejas","$22.89","$45.78 x Kg"
"VeaArticle","375456","LENTEJAS MISTER FOOD X400GR-PAQ-GR.-400","","Menú,Almacén,Legumbres,Lentejas","$24.89","$62.22 x Kg"
"VeaArticle","430463","LENTEJAS VEA-BSA-GR.-500","","Menú,Almacén,Legumbres,Lentejas","$25.99","$51.98 x Kg"
"VeaArticle","432048","LENTEJAS X 400 GR.GRANERO  -BSA-GR.-400","","Menú,Almacén,Legumbres,Lentejas","$15.69","$39.22 x Kg"
"VeaArticle","202987","LENTEJONES EGRAN PAQUETE 250 GR.","","Menú,Almacén,Legumbres,Lentejas","$18.39","$73.56 x Kg"
"VeaArticle","462428","LENTEJONES EGRAN-PAQ-GR.-400","","Menú,Almacén,Legumbres,Lentejas","$29.19","$72.98 x Kg"
"VeaArticle","375455","LENTEJONES MISTER FOOD X400GR-PAQ-GR.-400","","Menú,Almacén,Legumbres,Lentejas","$31.69","$79.22 x Kg"
"VeaArticle","28495","GARBANZOS EGRAN BSA 500 GR.","","Menú,Almacén,Legumbres,Garbanzos","$23.19","$46.38 x Kg"
"VeaArticle","375457","GARBANZOS MISTER FOOD X400GR-PAQ-GR.-400","","Menú,Almacén,Legumbres,Garbanzos","$18.39","$45.98 x Kg"
"VeaArticle","430466","GARBANZOS VEA-BSA-GR.-500","","Menú,Almacén,Legumbres,Garbanzos","$22.79","$45.58 x Kg"
"VeaArticle","16128","ARVEJAS EGRAN PARTIDAS BOLSA 500 G","","Menú,Almacén,Legumbres,Arvejas","$11.19","$22.38 x Kg"
"VeaArticle","375460","ARVEJAS MISTER FOOD X400GR-PARTIDAS-PAQ-GR.-400","","Menú,Almacén,Legumbres,Arvejas","$12.19","$30.48 x Kg"
"VeaArticle","430465","ARVEJAS PARTIDAS VEA-BSA-GR.-500","","Menú,Almacén,Legumbres,Arvejas","$11.19","$22.38 x Kg"
"VeaArticle","437012","KNORR ARROZ LISTO SOBRE BROCOLI 175GRS","","Menú,Almacén,Arroz,Risottos","$51.29","$293.09 x Kg"
"VeaArticle","437030","KNORR ARROZ LISTO SOBRE MIX VEGETALES Y POLLO 191GRS","","Menú,Almacén,Arroz,Risottos","$51.29","$268.53 x Kg"
"VeaArticle","437021","KNORR ARROZ LISTO SOBRE PAELLA 185GRS","","Menú,Almacén,Arroz,Risottos","$51.29","$280.27 x Kg"
"VeaArticle","280764","ARROZ DOS HERMANOS GRANO LARGO FINO","","Menú,Almacén,Arroz,Arroz Grano Largo","$22.69","$22.69 x Kg"
"VeaArticle","87758","ARROZ DOS HERMANOS GRANO LARGOS DE LAMINADO X 1 KG.","true","Menú,Almacén,Arroz,Arroz Grano Largo","$11.00","$11 x Kg"
"VeaArticle","279313","ARROZ ALA GRANO LARGO FINO","","Menú,Almacén,Arroz,Arroz Grano Largo","$19.29","$19.29 x Kg"
"VeaArticle","163439","ARROZ ALA GRANO LARGO FINO BOLSA 500 G","","Menú,Almacén,Arroz,Arroz Grano Largo","$7.86","$15.72 x Kg"
"VeaArticle","2427","ARROZ ALA GRANO LARGO FINO PAQUETE 1 KG","","Menú,Almacén,Arroz,Arroz Grano Largo","$15.23","$15.23 x Kg"
"VeaArticle","242439","ARROZ BOLICHE GRANO LARGO FINO X 1 KG-0000-BLUE BONET-PAQ-KG-1","","Menú,Almacén,Arroz,Arroz Grano Largo","$8.99","$8.99 x Kg"
"VeaArticle","452544","ARROZ GALLO GRANO LARGO-LARGO-CJA-KG-1","","Menú,Almacén,Arroz,Arroz Grano Largo","$23.95","$23.95 x Kg"
"VeaArticle","452552","ARROZ GALLO GRANO LARGO-PARBOIL-BSA-GR.-500","","Menú,Almacén,Arroz,Arroz Grano Largo","$17.50","$35 x Kg"
"VeaArticle","452538","ARROZ GALLO ORO AUTOINTEGRADO-PARBOIL-CJA-KG-1","","Menú,Almacén,Arroz,Arroz Grano Largo","$32.99","$32.99 x Kg"
"VeaArticle","439864","ARROZ GRANO LARGO FINO VEA-00000-PAQ-GR.-500","","Menú,Almacén,Arroz,Arroz Grano Largo","$7.65","$15.3 x Kg"
"VeaArticle","439863","ARROZ GRANO LARGO FINO VEA-00000-PAQ-KG-1","","Menú,Almacén,Arroz,Arroz Grano Largo","$15.65","$15.65 x Kg"
"VeaArticle","434945","ARROZ LUCCHETTI LARGO FINO X 1KG","true","Menú,Almacén,Arroz,Arroz Grano Largo","$15.99","$15.99 x Kg"
"VeaArticle","452562","ARROZ LUCCHETTI-PARBOIL-BSA-GR.-500","true","Menú,Almacén,Arroz,Arroz Grano Largo","$11.99","$23.98 x Kg"
"VeaArticle","452561","ARROZ LUCCHETTI-PARBOIL-BSA-KG-1","true","Menú,Almacén,Arroz,Arroz Grano Largo","$20.99","$20.99 x Kg"
"VeaArticle","452560","ARROZ LUCCHETTI-PARBOIL-CJA-KG-1","","Menú,Almacén,Arroz,Arroz Grano Largo","$29.00","$29 x Kg"
"VeaArticle","280763","ARROZ PARBOIL DH 10 X 1 KG.","","Menú,Almacén,Arroz,Arroz Grano Largo","$20.55","$20.55 x Kg"
"VeaArticle","231916","ARROZ ALA DOBLE PAQUETE 500 G","","Menú,Almacén,Arroz,Arroz Doble","$13.79","$27.58 x Kg"
"VeaArticle","145736","ARROZ DOBLE DOS HERMANOS X 1 KG.","","Menú,Almacén,Arroz,Arroz Doble","$29.75","$29.75 x Kg"
"VeaArticle","452542","ARROZ GALLO DOBLE CAROLINA-DOBLE-CJA-KG-1","","Menú,Almacén,Arroz,Arroz Doble","$43.49","$43.49 x Kg"
"VeaArticle","205301","ARROZ ALA INTEGRAL ESTUCHE 1 KG","","Menú,Almacén,Arroz,Arroz Integral","$20.59","$20.59 x Kg"
"VeaArticle","452554","ARROZ GALLO INTEGRAL-INTEGRAL-BSA-GR.-500","","Menú,Almacén,Arroz,Arroz Integral","$18.99","$37.98 x Kg"
"VeaArticle","452556","ARROZ GALLO LARGO X1KG","","Menú,Almacén,Arroz,Arroz Integral","$22.75","$22.75 x Kg"
"VeaArticle","446757","KNORR SOPA CREMA LIGHT SOBRE ARVEJAS 36GRS","","Menú,Almacén,Caldos y Sopas,Sopas Dietéticas","$17.70","$49.17 x 100 Gr"
"VeaArticle","446760","KNORR SOPA CREMA LIGHT SOBRE ZAPALLO 33GRS","","Menú,Almacén,Caldos y Sopas,Sopas Dietéticas","$17.70","$53.64 x 100 Gr"
"VeaArticle","446725","KNORR SOPA INSTANTANEA LIGHT CAJA ARVEJA 5SOB","","Menú,Almacén,Caldos y Sopas,Sopas Dietéticas","$28.32","$514.91 x Kg"
"VeaArticle","446730","KNORR SOPA INSTANTANEA LIGHT CAJA CHOCLO 5SOB","","Menú,Almacén,Caldos y Sopas,Sopas Dietéticas","$28.32","$62.93 x 100 Gr"
"VeaArticle","446728","KNORR SOPA INSTANTANEA LIGHT CAJA ESPARRAGOS 5SOB","","Menú,Almacén,Caldos y Sopas,Sopas Dietéticas","$28.32","$236 x Kg"
"VeaArticle","446732","KNORR SOPA INSTANTANEA LIGHT CAJA ESPINACA 5SOB","","Menú,Almacén,Caldos y Sopas,Sopas Dietéticas","$28.32","$70.8 x 100 Gr"
"VeaArticle","446726","KNORR SOPA INSTANTANEA LIGHT CAJA POLLO 5SOB","","Menú,Almacén,Caldos y Sopas,Sopas Dietéticas","$28.32","$62.93 x 100 Gr"
"VeaArticle","446729","KNORR SOPA INSTANTANEA LIGHT CAJA VEGETALES 5SOB","","Menú,Almacén,Caldos y Sopas,Sopas Dietéticas","$28.32","$544.62 x Kg"
"VeaArticle","446727","KNORR SOPA INSTANTANEA LIGHT CAJA ZAPALLO 5SOB","","Menú,Almacén,Caldos y Sopas,Sopas Dietéticas","$28.32","$56.64 x 100 Gr"
"VeaArticle","446731","KNORR SOPA INSTANTANEA LIGHT CAJA ZAPALLO CON PARMESANO 5SOB","","Menú,Almacén,Caldos y Sopas,Sopas Dietéticas","$28.32","$56.64 x 100 Gr"
"VeaArticle","446740","KNORR SOPA CASERAS REGULAR SOBRE POLLO 84,5GRS","","Menú,Almacén,Caldos y Sopas,Sopas Tradicionales","$17.70","$210.71 x Kg"
"VeaArticle","446739","KNORR SOPA CASERAS REGULAR SOBRE POLLO 84GRS","","Menú,Almacén,Caldos y Sopas,Sopas Tradicionales","$17.70","$210.71 x Kg"
"VeaArticle","446746","KNORR SOPA CASERAS REGULAR SOBRE QUESO 84GRS","","Menú,Almacén,Caldos y Sopas,Sopas Tradicionales","$17.70","$210.71 x Kg"
"VeaArticle","446743","KNORR SOPA CASERAS REGULAR SOBRE VEGETALES 86GRS","","Menú,Almacén,Caldos y Sopas,Sopas Tradicionales","$17.70","$205.81 x Kg"
"VeaArticle","446741","KNORR SOPA CASERAS REGULAR SOBRE VERDURA 79GRS","","Menú,Almacén,Caldos y Sopas,Sopas Tradicionales","$17.70","$224.05 x Kg"
"VeaArticle","446744","KNORR SOPA CASERAS REGULAR SOBRE VERDURA 92,5GRS","","Menú,Almacén,Caldos y Sopas,Sopas Tradicionales","$17.70","$192.39 x Kg"
"VeaArticle","446733","KNORR SOPA INSTANTANEA REGULAR CAJA ARVEJAS 5SOB","","Menú,Almacén,Caldos y Sopas,Sopas Instantáneas","$28.32","$404.57 x Kg"
"VeaArticle","446738","KNORR SOPA INSTANTANEA REGULAR CAJA CHOCLO 5SOB","","Menú,Almacén,Caldos y Sopas,Sopas Instantáneas","$28.32","$404.57 x Kg"
"VeaArticle","446735","KNORR SOPA INSTANTANEA REGULAR CAJA VEGETALES 5SOB","","Menú,Almacén,Caldos y Sopas,Sopas Instantáneas","$28.32","$435.69 x Kg"
"VeaArticle","446737","KNORR SOPA INSTANTANEA REGULAR CAJA ZAPALLO 5SOB","","Menú,Almacén,Caldos y Sopas,Sopas Instantáneas","$28.32","$404.57 x Kg"
"VeaArticle","475510","SOPA KNORR QUICK INSTANTÁNEA-QUESO-CJA-GR.-70","","Menú,Almacén,Caldos y Sopas,Sopas Instantáneas","$30.75","$439.29 x Kg"
"VeaArticle","452403","KNORR SOPA CASERAS PREMIUM SOBRE CASERISIMA VERDURA 56GRS","","Menú,Almacén,Caldos y Sopas,Sopas Cremas","$29.29","$523.04 x Kg"
"VeaArticle","452405","KNORR SOPA CASERAS PREMIUM SOBRE CASERISIMA VERDURA CON PASTA 75,5GRS","","Menú,Almacén,Caldos y Sopas,Sopas Cremas","$29.29","$390.53 x Kg"
"VeaArticle","446751","KNORR SOPA CREMA REGULAR SOBRE ARVEJA CON JAMON 64GRS","","Menú,Almacén,Caldos y Sopas,Sopas Cremas","$17.70","$276.56 x Kg"
"VeaArticle","446756","KNORR SOPA CREMA REGULAR SOBRE CEBOLLA 48GRS","","Menú,Almacén,Caldos y Sopas,Sopas Cremas","$17.70","$36.88 x 100 Gr"
"VeaArticle","446753","KNORR SOPA CREMA REGULAR SOBRE CHOCLO 67GRS","","Menú,Almacén,Caldos y Sopas,Sopas Cremas","$17.70","$264.18 x Kg"
"VeaArticle","446754","KNORR SOPA CREMA REGULAR SOBRE QUESO 67GRS","","Menú,Almacén,Caldos y Sopas,Sopas Cremas","$17.70","$264.18 x Kg"
"VeaArticle","446752","KNORR SOPA CREMA REGULAR SOBRE ZAPALLO 70GRS","","Menú,Almacén,Caldos y Sopas,Sopas Cremas","$17.70","$252.86 x Kg"
"VeaArticle","435121","KNORR SOPA CREMA VITALY SOBRE CHOCLO 58GRS","","Menú,Almacén,Caldos y Sopas,Sopas Cremas","$17.69","$305 x Kg"
"VeaArticle","452426","KNORR SOPA INSTANTANEA CREMA CAJA CEBOLLA DORADA 5SOB","","Menú,Almacén,Caldos y Sopas,Sopas Cremas","$36.95","$492.67 x Kg"
"VeaArticle","437090","KNORR SOPA INSTANTANEA CREMA CAJA ESPARRAGOS Y PANCETA 5SOB","","Menú,Almacén,Caldos y Sopas,Sopas Cremas","$36.95","$739 x 100 Gr"
"VeaArticle","475512","SOPA KNORR CREMA-CAMARONES-SOB-GR.-49","","Menú,Almacén,Caldos y Sopas,Sopas Cremas","$29.29","$59.78 x 100 Gr"
"VeaArticle","475513","SOPA KNORR CREMA-CHOCLO-SOB-GR.-59","","Menú,Almacén,Caldos y Sopas,Sopas Cremas","$29.29","$496.44 x Kg"
"VeaArticle","284647","CALDO BON WERT BAJAS CALORIAS-CON SAL-CARNE-EST-UN.-10","","Menú,Almacén,Caldos y Sopas,Caldos Dietéticos","$18.25","$1.82 x Unidades"
"VeaArticle","284646","CALDO BON WERT BAJAS CALORIAS-CON SAL-GALLINA-EST-UN.-10","","Menú,Almacén,Caldos y Sopas,Caldos Dietéticos","$18.25","$1.82 x Unidades"
"VeaArticle","214516","KNORR CALDO GRANULADO DIET SOBRE VERDURA REDUCIDO EN SODIO 5SOB","","Menú,Almacén,Caldos y Sopas,Caldos Dietéticos","$15.69","$71.32 x 100 Gr"
"VeaArticle","214517","KNORR CALDO GRANULADO LIGHT SOBRE VERDURA SIN CALORIAS 5SOB","","Menú,Almacén,Caldos y Sopas,Caldos Dietéticos","$15.69","$104.6 x 100 Gr"
"VeaArticle","271980","KNORR CALDO GRANULADO PARA SABORIZAR SOBRE CARNE 4SOB","","Menú,Almacén,Caldos y Sopas,Caldos Dietéticos","$15.69","$52.3 x 100 Gr"
"VeaArticle","271981","KNORR CALDO GRANULADO PARA SABORIZAR SOBRE GALLINA 4SOB","","Menú,Almacén,Caldos y Sopas,Caldos Dietéticos","$15.69","$52.3 x 100 Gr"
"VeaArticle","373942","CALDO MAGGI DE CARNE X114G-CARNE-EST-GR.-.01","","Menú,Almacén,Caldos y Sopas,Caldos","$11.99","$119900 x 100 Gr"
"VeaArticle","466255","CALDO MAGGI. SABOR CARNE","","Menú,Almacén,Caldos y Sopas,Caldos","$16.89","$168900 x 100 Gr"
"VeaArticle","466254","CALDO MAGGI. SABOR: GALLINA","","Menú,Almacén,Caldos y Sopas,Caldos","$16.85","$168500 x 100 Gr"
"VeaArticle","466253","CALDO MAGGI. SABOR: VERDURA","","Menú,Almacén,Caldos y Sopas,Caldos","$16.89","$168900 x 100 Gr"
"VeaArticle","441679","CALDO WILDE CARNE-CARNE-EST-UN.-12","","Menú,Almacén,Caldos y Sopas,Caldos","$9.09","$0.76 x Unidades"
"VeaArticle","441678","CALDO WILDE GALLINA-GALLINA-EST-UN.-12","","Menú,Almacén,Caldos y Sopas,Caldos","$9.09","$0.76 x Unidades"
"VeaArticle","230713","CALDOS ALICANTE ALBAHACA Y AJO BLISTER X 4 UN.","","Menú,Almacén,Caldos y Sopas,Caldos","$13.15","$41.09 x 100 Gr"
"VeaArticle","232353","CALDOS ALICANTE CARNE EN SOBRE BLISTER X 4 UN.","","Menú,Almacén,Caldos y Sopas,Caldos","$12.99","$32.48 x 100 Gr"
"VeaArticle","230733","CALDOS ALICANTE CHAMPIGNON X 4 UN.","","Menú,Almacén,Caldos y Sopas,Caldos","$15.25","$47.66 x 100 Gr"
"VeaArticle","232355","CALDOS ALICANTE FINAS HIERBAS EN SOBRE BLISTER X 4 UN.","","Menú,Almacén,Caldos y Sopas,Caldos","$13.35","$33.38 x 100 Gr"
"VeaArticle","233425","CALDOS ALICANTE GALLINA BLISTER X 4 UN.","","Menú,Almacén,Caldos y Sopas,Caldos","$12.49","$31.22 x 100 Gr"
"VeaArticle","380076","CALDOS ALICANTE P/SAP. PANCETA Y HIERBAS X 4 UN.-PANCETA-EN SOBRES-BLI-UN.-4","","Menú,Almacén,Caldos y Sopas,Caldos","$13.59","$33.98 x 100 Gr"
"VeaArticle","230714","CALDOS ALICANTE PUERRO BLISTER X 4 UN.","","Menú,Almacén,Caldos y Sopas,Caldos","$13.25","$41.41 x 100 Gr"
"VeaArticle","232356","CALDOS ALICANTE VERDURA EN SOBRE BLISTER X 4 UN.","","Menú,Almacén,Caldos y Sopas,Caldos","$12.49","$31.22 x 100 Gr"
"VeaArticle","441676","KNORR CALDO CUBO REGULAR CAJA CARNE 12UN","","Menú,Almacén,Caldos y Sopas,Caldos","$22.25","$1.85 x Unidades"
"VeaArticle","441675","KNORR CALDO CUBO REGULAR CAJA GALLINA 12UN","","Menú,Almacén,Caldos y Sopas,Caldos","$22.25","$1.85 x Unidades"
